brokerageSlabCode, clientID, brokerageType, slabType, segment, TradingAmount,tradePrice, quantity, brokerageOfferper, brokerageOfferAmt, perAmount, amtAmount
OS0055,131849,R,T,CASH,49600.0,496.0,100,0.0055,0.0,2.728,0.0
OS0055,131849,R,T,CASH,5963.4,496.95,12,0.0055,0.0,0.327987,0.0
OS0055,131849,R,T,CASH,242511.6,496.95,488,0.0055,0.0,13.338137999999999,0.0
OS0055,131849,R,T,CASH,131691.75,496.95,265,0.0055,0.0,7.24304625,0.0
OS0055,131849,R,T,CASH,24847.5,496.95,50,0.0055,0.0,1.3666125,0.0
OS0055,131849,R,T,CASH,497.0,497.0,1,0.0055,0.0,0.027334999999999998,0.0
OS0055,131849,R,T,CASH,13473.0,499.0,27,0.0055,0.0,0.741015,0.0
OS0055,131849,R,T,CASH,127986.0,498.0,257,0.0055,0.0,7.03923,0.0
OS0055,131849,R,T,CASH,498.0,498.0,1,0.0055,0.0,0.027389999999999998,0.0
OS0055,131849,R,T,CASH,17430.0,498.0,35,0.0055,0.0,0.95865,0.0
OS0055,131849,R,T,CASH,11920.0,1192.0,10,0.0055,0.0,0.6556000000000001,0.0
OS0055,131849,R,T,CASH,203307.0,1203.0,169,0.0055,0.0,11.181885,0.0
OS0055,131849,R,T,CASH,12030.0,1203.0,10,0.0055,0.0,0.66165,0.0
OS0055,131849,R,T,CASH,18045.0,1203.0,15,0.0055,0.0,0.9924749999999999,0.0
OS0055,131849,R,T,CASH,1203.05,1203.05,1,0.0055,0.0,0.06616775,0.0
OS0055,131849,R,T,CASH,24000.0,1200.0,20,0.0055,0.0,1.32,0.0
OS0055,131849,R,T,CASH,10944.0,1216.0,9,0.0055,0.0,0.6019199999999999,0.0
OS0055,131849,R,T,CASH,1216.0,1216.0,1,0.0055,0.0,0.06688,0.0
OS0055,131849,R,T,CASH,2432.0,1216.0,2,0.0055,0.0,0.13376,0.0
OS0055,131849,R,T,CASH,3648.0,1216.0,3,0.0055,0.0,0.20064,0.0
OS0055,131849,R,T,CASH,2432.0,1216.0,2,0.0055,0.0,0.13376,0.0
OS0055,131849,R,T,CASH,2432.0,1216.0,2,0.0055,0.0,0.13376,0.0
OS0055,131849,R,T,CASH,60800.0,1216.0,50,0.0055,0.0,3.344,0.0
OS0055,131849,R,T,CASH,821733.0,1221.0,673,0.0055,0.0,45.195315,0.0
OS0055,131849,R,T,CASH,36630.0,1221.0,30,0.0055,0.0,2.0146499999999996,0.0
OS0055,131849,R,T,CASH,6105.0,1221.0,5,0.0055,0.0,0.335775,0.0
OS0055,131849,R,T,CASH,7326.0,1221.0,6,0.0055,0.0,0.40293,0.0
OS0055,131849,R,T,CASH,3663.0,1221.0,3,0.0055,0.0,0.201465,0.0
OS0055,131849,R,T,CASH,6079.75,1215.95,5,0.0055,0.0,0.33438624999999994,0.0
OS0055,131849,R,T,CASH,207936.0,1216.0,171,0.0055,0.0,11.43648,0.0
OS0055,131849,R,T,CASH,2432.3,1216.15,2,0.0055,0.0,0.13377650000000002,0.0
OS0055,131849,R,T,CASH,10945.35,1216.15,9,0.0055,0.0,0.60199425,0.0
OS0055,131849,R,T,CASH,8513.05,1216.15,7,0.0055,0.0,0.46821774999999993,0.0
OS0055,131849,R,T,CASH,6080.75,1216.15,5,0.0055,0.0,0.33444125,0.0
OS0055,131849,R,T,CASH,1216.15,1216.15,1,0.0055,0.0,0.06688825000000001,0.0
OS0055,131849,R,T,CASH,1215.0,1215.0,1,0.0055,0.0,0.066825,0.0
OS0055,131849,R,T,CASH,1215.0,1215.0,1,0.0055,0.0,0.066825,0.0
OS0055,131849,R,T,CASH,12000.5,1200.05,10,0.0055,0.0,0.6600274999999999,0.0
OS0055,131849,R,T,CASH,9639.6,1204.95,8,0.0055,0.0,0.530178,0.0
OS0055,131849,R,T,CASH,1202.15,1202.15,1,0.0055,0.0,0.06611825,0.0
OS0055,131849,R,T,CASH,129826.8,1202.1,108,0.0055,0.0,7.140473999999999,0.0
OS0055,131849,R,T,CASH,1202.0,1202.0,1,0.0055,0.0,0.06611,0.0
OS0055,131849,R,T,CASH,24024.0,1201.2,20,0.0055,0.0,1.32132,0.0
OS0055,131849,R,T,CASH,216207.0,1201.15,180,0.0055,0.0,11.891385,0.0
OS0055,131849,R,T,CASH,2396.0,1198.0,2,0.0055,0.0,0.13177999999999998,0.0
OS0055,131849,R,T,CASH,2396.1,1198.05,2,0.0055,0.0,0.1317855,0.0
OS0055,131849,R,T,CASH,42525.0,1215.0,35,0.0055,0.0,2.338875,0.0
OS0055,131849,R,T,CASH,43740.0,1215.0,36,0.0055,0.0,2.4057,0.0
OS0055,131849,R,T,CASH,1215.0,1215.0,1,0.0055,0.0,0.066825,0.0
OS0055,131849,R,T,CASH,60750.0,1215.0,50,0.0055,0.0,3.34125,0.0
OS0055,131849,R,T,CASH,1215.0,1215.0,1,0.0055,0.0,0.066825,0.0
OS0055,131849,R,T,CASH,55890.0,1215.0,46,0.0055,0.0,3.07395,0.0
OS0055,131849,R,T,CASH,7290.0,1215.0,6,0.0055,0.0,0.40095,0.0
OS0055,131849,R,T,CASH,194400.0,1215.0,160,0.0055,0.0,10.692,0.0
OS0055,131849,R,T,CASH,15873.0,1221.0,13,0.0055,0.0,0.8730149999999999,0.0
OS0055,131849,R,T,CASH,14652.0,1221.0,12,0.0055,0.0,0.80586,0.0
OS0055,131849,R,T,CASH,12186.5,1218.65,10,0.0055,0.0,0.6702575000000001,0.0
OS0055,131849,R,T,CASH,10967.85,1218.65,9,0.0055,0.0,0.60323175,0.0
OS0055,131849,R,T,CASH,3654.15,1218.05,3,0.0055,0.0,0.20097825,0.0
OS0055,131849,R,T,CASH,20706.85,1218.05,17,0.0055,0.0,1.1388767499999999,0.0
OS0055,131849,R,T,CASH,6080.5,1216.1,5,0.0055,0.0,0.3344275,0.0
OS0055,131849,R,T,CASH,13376.55,1216.05,11,0.0055,0.0,0.7357102499999999,0.0
OS0055,131849,R,T,CASH,102144.0,1216.0,84,0.0055,0.0,5.617919999999999,0.0
OS0055,131849,R,T,CASH,57246.0,1218.0,47,0.0055,0.0,3.14853,0.0
OS0055,131849,R,T,CASH,258216.0,1218.0,212,0.0055,0.0,14.20188,0.0
OS0055,131849,R,T,CASH,12120.0,1212.0,10,0.0055,0.0,0.6666,0.0
OS0055,131849,R,T,CASH,6052.0,1210.4,5,0.0055,0.0,0.33286,0.0
OS0055,131849,R,T,CASH,43572.6,1210.35,36,0.0055,0.0,2.396493,0.0
OS0055,131849,R,T,CASH,1210.0,1210.0,1,0.0055,0.0,0.06655,0.0
OS0055,131849,R,T,CASH,1210.0,1210.0,1,0.0055,0.0,0.06655,0.0
OS0055,131849,R,T,CASH,4840.0,1210.0,4,0.0055,0.0,0.2662,0.0
OS0055,131849,R,T,CASH,6041.5,1208.3,5,0.0055,0.0,0.3322825,0.0
OS0055,131849,R,T,CASH,1208.25,1208.25,1,0.0055,0.0,0.06645374999999999,0.0
OS0055,131849,R,T,CASH,72480.0,1208.0,60,0.0055,0.0,3.9863999999999997,0.0
OS0055,131849,R,T,CASH,17317.95,1332.15,13,0.0055,0.0,0.9524872499999999,0.0
OS0055,131849,R,T,CASH,37301.6,1332.2,28,0.0055,0.0,2.0515879999999997,0.0
OS0055,131849,R,T,CASH,3996.6,1332.2,3,0.0055,0.0,0.21981299999999998,0.0
OS0055,131849,R,T,CASH,14654.2,1332.2,11,0.0055,0.0,0.8059810000000001,0.0
OS0055,131849,R,T,CASH,9343.25,1334.75,7,0.0055,0.0,0.5138787499999999,0.0
OS0055,131849,R,T,CASH,33370.0,1334.8,25,0.0055,0.0,1.83535,0.0
OS0055,131849,R,T,CASH,8010.0,1335.0,6,0.0055,0.0,0.44055,0.0
OS0055,131849,R,T,CASH,6675.0,1335.0,5,0.0055,0.0,0.367125,0.0
OS0055,131849,R,T,CASH,1335.0,1335.0,1,0.0055,0.0,0.07342499999999999,0.0
OS0055,131849,R,T,CASH,2670.0,1335.0,2,0.0055,0.0,0.14684999999999998,0.0
OS0055,131849,R,T,CASH,2670.0,1335.0,2,0.0055,0.0,0.14684999999999998,0.0
OS0055,131849,R,T,CASH,40050.0,1335.0,30,0.0055,0.0,2.20275,0.0
OS0055,131849,R,T,CASH,1335.0,1335.0,1,0.0055,0.0,0.07342499999999999,0.0
OS0055,131849,R,T,CASH,1335.0,1335.0,1,0.0055,0.0,0.07342499999999999,0.0
OS0055,131849,R,T,CASH,65441.95,1335.55,49,0.0055,0.0,3.5993072499999994,0.0
OS0055,131849,R,T,CASH,33390.0,1335.6,25,0.0055,0.0,1.83645,0.0
OS0055,131849,R,T,CASH,1335.8,1335.8,1,0.0055,0.0,0.07346899999999999,0.0
OS0055,131849,R,T,CASH,8015.7,1335.95,6,0.0055,0.0,0.44086349999999996,0.0
OS0055,131849,R,T,CASH,12024.0,1336.0,9,0.0055,0.0,0.6613199999999999,0.0
OS0055,131849,R,T,CASH,12024.0,1336.0,9,0.0055,0.0,0.6613199999999999,0.0
OS0055,131849,R,T,CASH,13360.0,1336.0,10,0.0055,0.0,0.7347999999999999,0.0
OS0055,131849,R,T,CASH,13360.0,1336.0,10,0.0055,0.0,0.7347999999999999,0.0
OS0055,131849,R,T,CASH,126768.0,1320.5,96,0.0055,0.0,6.972239999999999,0.0
OS0055,131849,R,T,CASH,71307.0,1320.5,54,0.0055,0.0,3.9218849999999996,0.0
OS0055,131849,R,T,CASH,264100.0,1320.5,200,0.0055,0.0,14.5255,0.0
OS0055,131849,R,T,CASH,79230.0,1320.5,60,0.0055,0.0,4.35765,0.0
OS0055,131849,R,T,CASH,22448.5,1320.5,17,0.0055,0.0,1.2346674999999998,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.75,1324.75,1,0.0055,0.0,0.07286124999999999,0.0
OS0055,131849,R,T,CASH,1324.75,1324.75,1,0.0055,0.0,0.07286124999999999,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.75,1324.75,1,0.0055,0.0,0.07286124999999999,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.85,1324.85,1,0.0055,0.0,0.07286675,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1324.85,1324.85,1,0.0055,0.0,0.07286675,0.0
OS0055,131849,R,T,CASH,1324.0,1324.0,1,0.0055,0.0,0.07282,0.0
OS0055,131849,R,T,CASH,1323.0,1323.0,1,0.0055,0.0,0.072765,0.0
OS0055,131849,R,T,CASH,1322.0,1322.0,1,0.0055,0.0,0.07271,0.0
OS0055,131849,R,T,CASH,1321.0,1321.0,1,0.0055,0.0,0.072655,0.0
OS0055,131849,R,T,CASH,131115.0,1311.15,100,0.0055,0.0,7.2113249999999995,0.0
OS0055,131849,R,T,CASH,1310.0,1310.0,1,0.0055,0.0,0.07204999999999999,0.0
OS0055,131849,R,T,CASH,1310.0,1310.0,1,0.0055,0.0,0.07204999999999999,0.0
OS0055,131849,R,T,CASH,10448.4,1306.05,8,0.0055,0.0,0.5746619999999999,0.0
OS0055,131849,R,T,CASH,19590.75,1306.05,15,0.0055,0.0,1.07749125,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,9142.35,1306.05,7,0.0055,0.0,0.50282925,0.0
OS0055,131849,R,T,CASH,65302.5,1306.05,50,0.0055,0.0,3.5916375,0.0
OS0055,131849,R,T,CASH,16978.65,1306.05,13,0.0055,0.0,0.93382575,0.0
OS0055,131849,R,T,CASH,20896.8,1306.05,16,0.0055,0.0,1.1493239999999998,0.0
OS0055,131849,R,T,CASH,19590.75,1306.05,15,0.0055,0.0,1.07749125,0.0
OS0055,131849,R,T,CASH,7836.3,1306.05,6,0.0055,0.0,0.43099649999999995,0.0
OS0055,131849,R,T,CASH,18284.7,1306.05,14,0.0055,0.0,1.0056585,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,20896.8,1306.05,16,0.0055,0.0,1.1493239999999998,0.0
OS0055,131849,R,T,CASH,2612.1,1306.05,2,0.0055,0.0,0.14366549999999997,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,10448.4,1306.05,8,0.0055,0.0,0.5746619999999999,0.0
OS0055,131849,R,T,CASH,3918.15,1306.05,3,0.0055,0.0,0.21549824999999997,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,9142.35,1306.05,7,0.0055,0.0,0.50282925,0.0
OS0055,131849,R,T,CASH,16978.65,1306.05,13,0.0055,0.0,0.93382575,0.0
OS0055,131849,R,T,CASH,26121.0,1306.05,20,0.0055,0.0,1.4366549999999998,0.0
OS0055,131849,R,T,CASH,22202.85,1306.05,17,0.0055,0.0,1.2211567499999998,0.0
OS0055,131849,R,T,CASH,53548.05,1306.05,41,0.0055,0.0,2.94514275,0.0
OS0055,131849,R,T,CASH,11754.45,1306.05,9,0.0055,0.0,0.64649475,0.0
OS0055,131849,R,T,CASH,65302.5,1306.05,50,0.0055,0.0,3.5916375,0.0
OS0055,131849,R,T,CASH,65302.5,1306.05,50,0.0055,0.0,3.5916375,0.0
OS0055,131849,R,T,CASH,31032.0,1293.0,24,0.0055,0.0,1.7067599999999998,0.0
OS0055,131849,R,T,CASH,86765.0,1295.0,67,0.0055,0.0,4.772075,0.0
OS0055,131849,R,T,CASH,45325.0,1295.0,35,0.0055,0.0,2.4928749999999997,0.0
OS0055,131849,R,T,CASH,155400.0,1295.0,120,0.0055,0.0,8.546999999999999,0.0
OS0055,131849,R,T,CASH,24662.0,1298.0,19,0.0055,0.0,1.35641,0.0
OS0055,131849,R,T,CASH,2596.0,1298.0,2,0.0055,0.0,0.14278,0.0
OS0055,131849,R,T,CASH,20780.8,1298.8,16,0.0055,0.0,1.142944,0.0
OS0055,131849,R,T,CASH,6499.25,1299.85,5,0.0055,0.0,0.35745875,0.0
OS0055,131849,R,T,CASH,2599.8,1299.9,2,0.0055,0.0,0.142989,0.0
OS0055,131849,R,T,CASH,64997.5,1299.95,50,0.0055,0.0,3.5748625,0.0
OS0055,131849,R,T,CASH,13000.0,1300.0,10,0.0055,0.0,0.715,0.0
OS0055,131849,R,T,CASH,10400.0,1300.0,8,0.0055,0.0,0.572,0.0
OS0055,131849,R,T,CASH,63945.0,1305.0,49,0.0055,0.0,3.516975,0.0
OS0055,131849,R,T,CASH,150627.0,1309.8,115,0.0055,0.0,8.284485,0.0
OS0055,131849,R,T,CASH,133395.0,1333.95,100,0.0055,0.0,7.336725,0.0
OS0055,131849,R,T,CASH,22661.85,1333.05,17,0.0055,0.0,1.2464017499999998,0.0
OS0055,131849,R,T,CASH,1333.05,1333.05,1,0.0055,0.0,0.07331775,0.0
OS0055,131849,R,T,CASH,55986.0,1333.0,42,0.0055,0.0,3.07923,0.0
OS0055,131849,R,T,CASH,13330.0,1333.0,10,0.0055,0.0,0.73315,0.0
OS0055,131849,R,T,CASH,39990.0,1333.0,30,0.0055,0.0,2.19945,0.0
OS0055,131849,R,T,CASH,40168.5,1338.95,30,0.0055,0.0,2.2092675,0.0
OS0055,131849,R,T,CASH,32134.8,1338.95,24,0.0055,0.0,1.767414,0.0
OS0055,131849,R,T,CASH,13240.0,1324.0,10,0.0055,0.0,0.7282,0.0
OS0055,131849,R,T,CASH,42144.0,1317.0,32,0.0055,0.0,2.3179199999999995,0.0
OS0055,131849,R,T,CASH,2633.6,1316.8,2,0.0055,0.0,0.14484799999999998,0.0
OS0055,131849,R,T,CASH,13167.5,1316.75,10,0.0055,0.0,0.7242125,0.0
OS0055,131849,R,T,CASH,5267.0,1316.75,4,0.0055,0.0,0.28968499999999997,0.0
OS0055,131849,R,T,CASH,13167.5,1316.75,10,0.0055,0.0,0.7242125,0.0
OS0055,131849,R,T,CASH,5267.0,1316.75,4,0.0055,0.0,0.28968499999999997,0.0
OS0055,131849,R,T,CASH,13167.5,1316.75,10,0.0055,0.0,0.7242125,0.0
OS0055,131849,R,T,CASH,5267.0,1316.75,4,0.0055,0.0,0.28968499999999997,0.0
OS0055,131849,R,T,CASH,13167.5,1316.75,10,0.0055,0.0,0.7242125,0.0
OS0055,131849,R,T,CASH,6583.75,1316.75,5,0.0055,0.0,0.36210625,0.0
OS0055,131849,R,T,CASH,1316.6,1316.6,1,0.0055,0.0,0.07241299999999999,0.0
OS0055,131849,R,T,CASH,1316.6,1316.6,1,0.0055,0.0,0.07241299999999999,0.0
OS0055,131849,R,T,CASH,2633.0,1316.5,2,0.0055,0.0,0.144815,0.0
OS0055,131849,R,T,CASH,6581.25,1316.25,5,0.0055,0.0,0.36196875,0.0
OS0055,131849,R,T,CASH,22375.4,1316.2,17,0.0055,0.0,1.230647,0.0
OS0055,131849,R,T,CASH,13160.0,1316.0,10,0.0055,0.0,0.7238,0.0
OS0055,131849,R,T,CASH,1315.1,1315.1,1,0.0055,0.0,0.07233049999999999,0.0
OS0055,131849,R,T,CASH,1315.05,1315.05,1,0.0055,0.0,0.07232775,0.0
OS0055,131849,R,T,CASH,2630.1,1315.05,2,0.0055,0.0,0.1446555,0.0
OS0055,131849,R,T,CASH,131500.0,1315.0,100,0.0055,0.0,7.2325,0.0
OS0055,131849,R,T,CASH,13150.0,1315.0,10,0.0055,0.0,0.7232500000000001,0.0
OS0055,131849,R,T,CASH,65750.0,1315.0,50,0.0055,0.0,3.61625,0.0
OS0055,131849,R,T,CASH,1315.0,1315.0,1,0.0055,0.0,0.072325,0.0
OS0055,131849,R,T,CASH,1315.0,1315.0,1,0.0055,0.0,0.072325,0.0
OS0055,131849,R,T,CASH,131500.0,1315.0,100,0.0055,0.0,7.2325,0.0
OS0055,131849,R,T,CASH,40765.0,1315.0,31,0.0055,0.0,2.242075,0.0
OS0055,131849,R,T,CASH,2620.1,1310.05,2,0.0055,0.0,0.1441055,0.0
OS0055,131849,R,T,CASH,1310.0,1310.0,1,0.0055,0.0,0.07204999999999999,0.0
OS0055,131849,R,T,CASH,1310.0,1310.0,1,0.0055,0.0,0.07204999999999999,0.0
OS0055,131849,R,T,CASH,137550.0,1310.0,105,0.0055,0.0,7.56525,0.0
OS0055,131849,R,T,CASH,1309.0,1309.0,1,0.0055,0.0,0.07199499999999999,0.0
OS0055,131849,R,T,CASH,1315.0,1315.0,1,0.0055,0.0,0.072325,0.0
OS0055,131849,R,T,CASH,130500.0,1305.0,100,0.0055,0.0,7.1775,0.0
OS0055,131849,R,T,CASH,6525.0,1305.0,5,0.0055,0.0,0.35887499999999994,0.0
OS0055,131849,R,T,CASH,3915.0,1305.0,3,0.0055,0.0,0.215325,0.0
OS0055,131849,R,T,CASH,13050.0,1305.0,10,0.0055,0.0,0.7177499999999999,0.0
OS0055,131849,R,T,CASH,1304.6,1304.6,1,0.0055,0.0,0.071753,0.0
OS0055,131849,R,T,CASH,260800.0,1304.0,200,0.0055,0.0,14.344,0.0
OS0055,131849,R,T,CASH,61288.0,1304.0,47,0.0055,0.0,3.37084,0.0
OS0055,131849,R,T,CASH,32600.0,1304.0,25,0.0055,0.0,1.793,0.0
OS0055,131849,R,T,CASH,15648.0,1304.0,12,0.0055,0.0,0.86064,0.0
OS0055,131849,R,T,CASH,13030.0,1303.0,10,0.0055,0.0,0.7166499999999999,0.0
OS0055,131849,R,T,CASH,2604.1,1302.05,2,0.0055,0.0,0.14322549999999998,0.0
OS0055,131849,R,T,CASH,2604.1,1302.05,2,0.0055,0.0,0.14322549999999998,0.0
OS0055,131849,R,T,CASH,1302.0,1302.0,1,0.0055,0.0,0.07161,0.0
OS0055,131849,R,T,CASH,22134.0,1302.0,17,0.0055,0.0,1.2173699999999998,0.0
OS0055,131849,R,T,CASH,32550.0,1302.0,25,0.0055,0.0,1.7902499999999997,0.0
OS0055,131849,R,T,CASH,6509.75,1301.95,5,0.0055,0.0,0.35803624999999994,0.0
OS0055,131849,R,T,CASH,26030.0,1301.5,20,0.0055,0.0,1.4316499999999999,0.0
OS0055,131849,R,T,CASH,19515.0,1301.0,15,0.0055,0.0,1.0733249999999999,0.0
OS0055,131849,R,T,CASH,534300.0,1300.0,411,0.0055,0.0,29.386499999999998,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,6500.0,1300.0,5,0.0055,0.0,0.3575,0.0
OS0055,131849,R,T,CASH,6500.0,1300.0,5,0.0055,0.0,0.3575,0.0
OS0055,131849,R,T,CASH,2600.0,1300.0,2,0.0055,0.0,0.143,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,7800.0,1300.0,6,0.0055,0.0,0.429,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,6500.0,1300.0,5,0.0055,0.0,0.3575,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,32500.0,1300.0,25,0.0055,0.0,1.7875,0.0
OS0055,131849,R,T,CASH,19500.0,1300.0,15,0.0055,0.0,1.0725,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,1300.0,1300.0,1,0.0055,0.0,0.0715,0.0
OS0055,131849,R,T,CASH,2600.0,1300.0,2,0.0055,0.0,0.143,0.0
OS0055,131849,R,T,CASH,22100.0,1300.0,17,0.0055,0.0,1.2155,0.0
OS0055,131849,R,T,CASH,1295.65,1295.65,1,0.0055,0.0,0.07126075,0.0
OS0055,131849,R,T,CASH,1296.2,1296.2,1,0.0055,0.0,0.07129100000000001,0.0
OS0055,131849,R,T,CASH,1295.05,1295.05,1,0.0055,0.0,0.07122774999999999,0.0
OS0055,131849,R,T,CASH,1298.0,1298.0,1,0.0055,0.0,0.07139,0.0
OS0055,131849,R,T,CASH,1296.05,1296.05,1,0.0055,0.0,0.07128274999999999,0.0
OS0055,131849,R,T,CASH,1296.05,1296.05,1,0.0055,0.0,0.07128274999999999,0.0
OS0055,131849,R,T,CASH,1297.0,1297.0,1,0.0055,0.0,0.071335,0.0
OS0055,131849,R,T,CASH,1296.05,1296.05,1,0.0055,0.0,0.07128274999999999,0.0
OS0055,131849,R,T,CASH,1296.05,1296.05,1,0.0055,0.0,0.07128274999999999,0.0
OS0055,131849,R,T,CASH,1297.0,1297.0,1,0.0055,0.0,0.071335,0.0
OS0055,131849,R,T,CASH,1298.0,1298.0,1,0.0055,0.0,0.07139,0.0
OS0055,131849,R,T,CASH,1292.9,1292.9,1,0.0055,0.0,0.07110949999999999,0.0
OS0055,131849,R,T,CASH,1293.05,1293.05,1,0.0055,0.0,0.07111775,0.0
OS0055,131849,R,T,CASH,1293.05,1293.05,1,0.0055,0.0,0.07111775,0.0
OS0055,131849,R,T,CASH,1293.2,1293.2,1,0.0055,0.0,0.071126,0.0
OS0055,131849,R,T,CASH,1293.25,1293.25,1,0.0055,0.0,0.07112875,0.0
OS0055,131849,R,T,CASH,1293.3,1293.3,1,0.0055,0.0,0.07113149999999999,0.0
OS0055,131849,R,T,CASH,1293.3,1293.3,1,0.0055,0.0,0.07113149999999999,0.0
OS0055,131849,R,T,CASH,1293.25,1293.25,1,0.0055,0.0,0.07112875,0.0
OS0055,131849,R,T,CASH,1293.2,1293.2,1,0.0055,0.0,0.071126,0.0
OS0055,131849,R,T,CASH,1293.2,1293.2,1,0.0055,0.0,0.071126,0.0
OS0055,131849,R,T,CASH,1294.0,1294.0,1,0.0055,0.0,0.07117,0.0
OS0055,131849,R,T,CASH,1960.0,1960.0,1,0.0055,0.0,0.10779999999999999,0.0
OS0055,131849,R,T,CASH,19750.0,1975.0,10,0.0055,0.0,1.08625,0.0
OS0055,131849,R,T,CASH,1980.0,1980.0,1,0.0055,0.0,0.10889999999999998,0.0
OS0055,131849,R,T,CASH,1992.0,1992.0,1,0.0055,0.0,0.10955999999999999,0.0
OS0055,131849,R,T,CASH,13935.25,1990.75,7,0.0055,0.0,0.76643875,0.0
OS0055,131849,R,T,CASH,11944.5,1990.75,6,0.0055,0.0,0.6569475,0.0
OS0055,131849,R,T,CASH,13938.75,1991.25,7,0.0055,0.0,0.76663125,0.0
OS0055,131849,R,T,CASH,23889.6,1990.8,12,0.0055,0.0,1.313928,0.0
OS0055,131849,R,T,CASH,73678.1,1991.3,37,0.0055,0.0,4.0522955000000005,0.0
OS0055,131849,R,T,CASH,23895.6,1991.3,12,0.0055,0.0,1.3142579999999997,0.0
OS0055,131849,R,T,CASH,15936.0,1992.0,8,0.0055,0.0,0.8764799999999999,0.0
OS0055,131849,R,T,CASH,9955.25,1991.05,5,0.0055,0.0,0.54753875,0.0
OS0055,131849,R,T,CASH,89597.25,1991.05,45,0.0055,0.0,4.92784875,0.0
OS0055,131849,R,T,CASH,19840.0,1984.0,10,0.0055,0.0,1.0912,0.0
OS0055,131849,R,T,CASH,11865.0,1977.5,6,0.0055,0.0,0.6525749999999999,0.0
OS0055,131849,R,T,CASH,15807.2,1975.9,8,0.0055,0.0,0.869396,0.0
OS0055,131849,R,T,CASH,35514.9,1973.05,18,0.0055,0.0,1.9533195,0.0
OS0055,131849,R,T,CASH,15784.4,1973.05,8,0.0055,0.0,0.868142,0.0
OS0055,131849,R,T,CASH,7892.0,1973.0,4,0.0055,0.0,0.43406,0.0
OS0055,131849,R,T,CASH,1973.0,1973.0,1,0.0055,0.0,0.108515,0.0
OS0055,131849,R,T,CASH,1973.0,1973.0,1,0.0055,0.0,0.108515,0.0
OS0055,131849,R,T,CASH,29595.0,1973.0,15,0.0055,0.0,1.6277249999999999,0.0
OS0055,131849,R,T,CASH,15784.0,1973.0,8,0.0055,0.0,0.86812,0.0
OS0055,131849,R,T,CASH,29614.5,1974.3,15,0.0055,0.0,1.6287975000000001,0.0
OS0055,131849,R,T,CASH,29616.0,1974.4,15,0.0055,0.0,1.6288799999999997,0.0
OS0055,131849,R,T,CASH,9900.75,1980.15,5,0.0055,0.0,0.54454125,0.0
OS0055,131849,R,T,CASH,15841.2,1980.15,8,0.0055,0.0,0.871266,0.0
OS0055,131849,R,T,CASH,13856.5,1979.5,7,0.0055,0.0,0.7621074999999999,0.0
OS0055,131849,R,T,CASH,11880.6,1980.1,6,0.0055,0.0,0.653433,0.0
OS0055,131849,R,T,CASH,15840.8,1980.1,8,0.0055,0.0,0.8712439999999999,0.0
OS0055,131849,R,T,CASH,13860.7,1980.1,7,0.0055,0.0,0.7623385,0.0
OS0055,131849,R,T,CASH,13860.7,1980.1,7,0.0055,0.0,0.7623385,0.0
OS0055,131849,R,T,CASH,13864.2,1980.6,7,0.0055,0.0,0.7625310000000001,0.0
